ID,Name,"Plant Type","FarmOS TID","FarmOS ID",Description,"Scientific Name","Maturity Days","Transplant Days","Harvest Days","Seeding to Transplant Days","Transplant to Harvest Days","Row Spacing (inches)","Plant Spacing (inches)","Beds Per 100ft","Seed Depth (inches)","Min Germination Temp (F)","Min Growing Temp (F)","Max Growing Temp (F)","Frost Hardy","Created At","Updated At"
2143,"Viola F1 Sorbet Delft Blue",Flowers,12661,023572bb-35e0-4b01-a0b1-93b6a06a4052,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO030. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Purple blue with white centre.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2144,"Viola F1 Sorbet Fire",Flowers,12662,6dc5e0c9-ac3a-4185-b516-92e514e880c8,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO031. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Purple blue with white centre.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2145,"Viola F1 Sorbet Honeybee",Flowers,12663,90670864-e945-4a49-8b2f-94d5a8bbfa0d,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO032. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Attractive honey brown markings.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2146,"Viola F1 Sorbet Ice Blue",Flowers,12664,df78ffa3-eb57-4c76-899c-5d2c3caf120e,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO033. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Sky blue with darker blue centre.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2164,"Viola F1 Sorbet Jump Up Mixed",Flowers,12682,8d36b76e-2f5c-4a8a-9919-9ba5e90c5bdb,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO063. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. An attractive mixture of the Sorbet Jump Up colours.  ","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2149,"Viola F1 Sorbet Lavender Pink",Flowers,12667,f00b97c8-c4ac-45fa-962a-f8019ecbc298,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO039. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Carmine pink flowers.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2148,"Viola F1 Sorbet Lemon Chiffon",Flowers,12666,20186dbd-2346-4107-ac2f-5e549ae15a1b,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO036. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Upper petals are light yellow with golden yellow lower petals.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2147,"Viola F1 Sorbet Lemon Ice Blotch",Flowers,12665,d1fc8942-2418-4876-92d8-632f5f0a5007,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO035. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Upper petals are light yellow with golden yellow lower petals.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2150,"Viola F1 Sorbet Midnight Glow",Flowers,12668,ea6ef245-22d6-4d64-90bc-ef92bc2e9d0a,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO040. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Dark purple.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2165,"Viola F1 Sorbet Mixed",Flowers,12683,692737e4-a111-4605-a8ae-44103089a0cd,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO065. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. An attractive formula mixture of the Sorbet colours.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2151,"Viola F1 Sorbet Morpho",Flowers,12669,ef0495a4-5657-40eb-8dc3-85639dea1b8c,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO041. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. An attractive formula mixture of the Sorbet colours.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2156,"Viola F1 Sorbet Neptune",Flowers,12674,32cff11c-56f8-49e2-98c6-d2609bb036d2,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO049. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2152,"Viola F1 Sorbet Orange",Flowers,12670,183563b1-49e0-47a5-a507-e6fb9d6df471,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO042. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Clear orange.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2153,"Viola F1 Sorbet Orange Jump Up",Flowers,12671,730a2ede-ad34-4607-95ea-11c22fdbb42d,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO044. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Purple uppers, yellow lowers tipped purple.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2154,"Viola F1 Sorbet Pink Halo",Flowers,12672,3eb121ed-5d2d-4633-8548-04d58549a1de,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO045. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Pink coloured.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2155,"Viola F1 Sorbet Pink Wing",Flowers,12673,65a261c8-304a-4489-ac6c-4be1c2e1b9b7,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO047. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Pink colour to flower.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2158,"Viola F1 Sorbet Purple",Flowers,12676,c72bcba8-a0e5-4578-8a74-c0ccfce865b1,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO051. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Purple  flowers.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2157,"Viola F1 Sorbet Raspberry",Flowers,12675,97a8ed6d-e079-43f8-b8d4-8c940cc308f5,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO050. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Deep Raspberry red coloured petals.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2159,"Viola F1 Sorbet Tiger Eye",Flowers,12677,61aa097c-43a3-4f06-9ad0-81bbd4d25bce,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO053. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Black viens over a yellow colour very striking.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2142,"Viola F1 Sorbet White",Flowers,12660,f6fd9aef-014d-44a4-87a9-de4d4f381a94,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO028. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Pure white.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2141,"Viola F1 Sorbet White Jump Up",Flowers,12659,afbab471-1835-493e-85fa-6d751d4ff68a,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO026. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Purple uppers, white lower petals, yellow eye.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2163,"Viola F1 Sorbet White Turning Blue Y.T.T.",Flowers,12681,f65b4e66-9916-4c38-8a3d-7f99e0a0a4eb,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO062. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. The flowers open white and turn a pale blue shade as they mature.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2160,"Viola F1 Sorbet Yellow",Flowers,12678,8623a5ed-bf44-480d-8b53-628fe83561b6,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO056. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions. Yellow.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2161,"Viola F1 Sorbet Yellow Blue Jump Up",Flowers,12679,0222395f-0440-471d-ad04-0566a26d45e2,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO057. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2162,"Viola F1 Sorbet Yellow Burgundy Jump Up",Flowers,12680,ee312934-80b6-4968-bfb2-4761d02f8639,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO059. This F1 hybrid Viola cornuta gives outstanding garden performance all season long. Flowers throughout the Winter months under reasonable conditions.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2197,"Viola F1 Tumbola Blue With Yellow",Flowers,12715,cf7adb8d-3a65-4a92-863c-47eb8db727b1,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO187. Tumbola is the Viola for hanging baskets. It has a creeping well branched habit that soon fills the basket. It produces a mass of bright colourful blooms. It is suitable for sales in the autumn and early spring. Deep yellow with lavender blue.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2199,"Viola F1 Tumbola Golden Yellow",Flowers,12717,50a5951f-edd0-49e1-bd2e-424597193ca2,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO192. Tumbola is the Viola for hanging baskets. It has a creeping well branched habit that soon fills the basket. It produces a mass of bright colourful blooms. It is suitable for sales in the autumn and early spring. Bright yellow with some whisker type markings.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2200,"Viola F1 Tumbola Light Blue",Flowers,12718,f6423fb6-6017-4782-b8c2-3ec55c79f491,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO193. Tumbola is the Viola for hanging baskets. It has a creeping well branched habit that soon fills the basket. It produces a mass of bright colourful blooms. It is suitable for sales in the autumn and early spring. Light Blue with dark whiskers.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2201,"Viola F1 Tumbola White",Flowers,12719,b5d9ca83-9b6e-4166-9cd7-d0957342363a,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO195. Tumbola is the Viola for hanging baskets. It has a creeping well branched habit that soon fills the basket. It produces a mass of bright colourful blooms. It is suitable for sales in the autumn and early spring. Ivory white.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2198,"Viola F1 Wedgwood",Flowers,12716,207c33ff-dfae-4560-8600-a2097f6c489f,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO190. This uniquely patterned viola is early to flower in the spring, producing blooms on a compact, tidy branching habit. Also great for autumn production. Perfect for pots and packs.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2203,"Viola Freckles",Flowers,12721,26c8c234-f545-430f-b9ea-5e76e7fae8e4,"Product Group: Flowers. Botanical Name: Viola sororia. Code: VIO240. Very attractive speckled flowers in shades of white through to violet-blue all with contrasting speckles. It flowers from late Winter to Spring and is a true Perennial type that will develop into large clumps. 10-15cm.","Viola sororia",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2196,"Viola Johnny Jump Up",Flowers,12714,eb6d3864-7419-4a9f-a823-d392c272e9df,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO180. Tricolour purple, lavender and yellow.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2202,"Viola labradorica Purpurea",Flowers,12720,37f79e93-822e-43ee-ad34-bb9530a002dc,"Product Group: Flowers. Botanical Name: Viola labradorica. Code: VIO230. The decorative dark green evergreen foliage acts as a great contrast to the blue flowers, which are produced from early spring onwards. This hardy perennial makes good ground cover in shady areas. Good 10cm pot item. 13cm.","Viola labradorica",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2166,"Viola Large Flowered Mixed",Flowers,12684,9b0a12b0-2414-4c5e-b38b-9bb798d309e7,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO068. Mixture of many large flowered varieties.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:40"
2204,"Viola odorata Queen Charlotte",Flowers,12722,1c519ba6-58a5-4771-9d90-eab7fa9144f6,"Product Group: Flowers. Botanical Name: Viola odorata. Code: VIO250. Dark blue, long stems suitable for cutting and forcing. Sweetly scented. 10-15cm.","Viola odorata",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2194,"Viola Prince Henry",Flowers,12712,f47847e6-b834-46be-ad18-5c3a075f05ec,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO160. Violet purple.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2195,"Viola Prince John",Flowers,12713,b6f5e3fc-51db-4970-b844-539cc9406e1f,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO170. Golden yellow.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2193,"Viola Tiger Eye",Flowers,12711,ead96d0b-eb0f-496f-8937-127c42a612f8,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO130. Tiger Eye has been updated with earlier flowering and a better plant habit. The flowers are very striking with a pattern of black veins over a golden yellow base colour with dark eye.","Viola cornuta",60,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2205,"Vola F1 Jolly Face",Flowers,12723,a2a4fef6-4306-4050-9600-a8c9022c6a5a,"Product Group: Flowers. Botanical Name: Viola cornuta. Code: VIO315. This viola is early to flower in the spring, producing a mass of blooms on a compact, branching habit. Also great for Autumn production. Good for autumn containers.","Viola cornuta",65,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:41"
2807,"Wallflower Bedder Mixed",Flowers,13325,baeb1dab-d190-4a8c-8949-894f55d60bb7,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL190. Mixture of bedder colours. 25-30cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2798,"Wallflower Cloth Of Gold",Flowers,13316,24b10590-d846-41d1-8797-485f0645614c,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL070. Rich golden yellow. 40cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2793,"Wallflower F1 Bounty Primrose",Flowers,13311,a9db2562-d21a-4332-aace-6a3036f4b852,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL004. This early flowering F1 wallflower is a breakthrough in the search for winter colour. The uniformity of this hybrid makes it ideal for packs and pots.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2794,"Wallflower F1 Bounty Yellow",Flowers,13312,a179065d-dbb7-400d-8ea0-90a2a3ce0e29,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL006. This early flowering F1 wallflower is a breakthrough in the search for winter colour. The uniformity of this hybrid makes it ideal for packs and pots.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2813,"Wallflower F1 Sugar Rush Formula Mixed",Flowers,13331,e41bc3a1-8d22-46c3-889b-f6673d5057d5,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL350. Sweetly scented, Sugar Rush can be sold in flower even in late Summer or Early Autumn from as little as just 9 weeks from sowing. Once planted out it will withstand heavy frost and wintery conditions. It will then re-flower in early Spring. Alternatively it can be sold as a flowering plant in early Sping in as little as 14-16 weeks from sowing.  ","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2808,"Wallflower F1 Sugar Rush Orange",Flowers,13326,9f29a83c-0292-48e7-9119-ca3fbc7d387e,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL300. Sweetly scented, Sugar Rush can be sold in flower even in late Summer or Early Autumn from as little as just 9 weeks from sowing. Once planted out it will withstand heavy frost and wintery conditions. It will then re-flower in early Spring. Alternatively it can be sold as a flowering plant in early Sping in as little as 14-16 weeks from sowing.  ","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2809,"Wallflower F1 Sugar Rush Primrose",Flowers,13327,1a184199-bbb7-42cf-83c6-84913e0e6149,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL310. Sweetly scented, Sugar Rush can be sold in flower even in late Summer or Early Autumn from as little as just 9 weeks from sowing. Once planted out it will withstand heavy frost and wintery conditions. It will then re-flower in early Spring. Alternatively it can be sold as a flowering plant in early Sping in as little as 14-16 weeks from sowing.  ","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2810,"Wallflower F1 Sugar Rush Purple Bicolour",Flowers,13328,414627e2-9575-4839-b092-10c743d1b1ec,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL320. Sweetly scented, Sugar Rush can be sold in flower even in late Summer or Early Autumn from as little as just 9 weeks from sowing. Once planted out it will withstand heavy frost and wintery conditions. It will then re-flower in early Spring. Alternatively it can be sold as a flowering plant in early Sping in as little as 14-16 weeks from sowing.  ","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2811,"Wallflower F1 Sugar Rush Red",Flowers,13329,a227514e-9dd4-4671-94d7-c19e545aad67,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL330. Sweetly scented, Sugar Rush can be sold in flower even in late Summer or Early Autumn from as little as just 9 weeks from sowing. Once planted out it will withstand heavy frost and wintery conditions. It will then re-flower in early Spring. Alternatively it can be sold as a flowering plant in early Sping in as little as 14-16 weeks from sowing.  ","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2812,"Wallflower F1 Sugar Rush Yellow",Flowers,13330,8286ebac-c343-43aa-b531-fcc8db146770,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL340. Sweetly scented, Sugar Rush can be sold in flower even in late Summer or Early Autumn from as little as just 9 weeks from sowing. Once planted out it will withstand heavy frost and wintery conditions. It will then re-flower in early Spring. Alternatively it can be sold as a flowering plant in early Sping in as little as 14-16 weeks from sowing.  ","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2796,"Wallflower Fair Lady Mixed",Flowers,13314,d0dca35b-d827-4c28-a9e8-ca02a98a4524,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL020. A nice mixture of pastel shades. 30cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2799,"Wallflower Fire King",Flowers,13317,2bcdd972-4847-486a-9de8-e3fc00e04808,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL080. Bright orange. 40cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2803,"Wallflower Golden Bedder",Flowers,13321,8b7901f1-bfd4-4244-98a3-8cda8b65e3ff,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL150. Deep golden yellow. 25-30cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2804,"Wallflower Orange Bedder",Flowers,13322,7260a0b6-c09c-4620-aaef-04795a13dc51,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL160. Vivid orange. 25-30cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2805,"Wallflower Primrose Bedder",Flowers,13323,52ee2038-8436-4bee-b1a2-d44592dfa7d1,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL170. Sulphur yellow. 25-30cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2800,"Wallflower Ruby Gem",Flowers,13318,e8b2fb40-7bb3-4109-beea-8ce2003c5e53,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL110. Rich ruby violet. 40cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2806,"Wallflower Scarlet Bedder",Flowers,13324,a522c8eb-0a49-44cc-9601-abb6bb3548fb,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL180. Bright scarlet. 25-30cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2795,"Wallflower Special Mixed",Flowers,13313,7aacf776-8a26-481a-bb5d-c0f7955f151e,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL010. This is a special mixture and the best for all plant sales. 40cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2797,"Wallflower Tom Thumb Mixed",Flowers,13315,6aa66e98-bf63-47f5-b447-6f3995824083,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL040. Compact variety, excellent for bedding and edging, bushy habit.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2801,"Wallflower Vulcan",Flowers,13319,3482f164-e52e-46c4-9872-95fe990d0cf3,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL130. Velvety crimson. 40cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2802,"Wallflower White Dame",Flowers,13320,dfce0a53-bdbf-4966-9880-c86491ca562c,"Product Group: Flowers. Botanical Name: Cheiranthus cheiri. Code: WAL140. Creamy white. 40cm.","Cheiranthus cheiri",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2856,"Wild Flower Betony",Flowers,13374,a8295783-646d-4226-adc9-c6937953aa3c,"Product Group: Flowers. Botanical Name: Stachys officinalis. Code: WFS460. Stachys officinalis. Perennial. Shortish habit, hairy leaves, with spikes of pink flowers from June to October. Best suited to grassland. 700 seeds per gram.","Stachys officinalis",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2844,"Wild Flower Birdsfoot Trefoil",Flowers,13362,47dc2fe8-9e5f-487e-b6a5-babedbe099ef,"Product Group: Flowers. Botanical Name: Lotus corniculatus. Code: WFS330. Lotus corniculatus. Perennial. Creeping yellow-flowered perennial, flowering in grassy places from May to September. 500 seeds per gram.","Lotus corniculatus",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2855,"Wild Flower Bladder Campion",Flowers,13373,74313e34-a779-4f1c-8004-36c904d8acfd,"Product Group: Flowers. Botanical Name: Silene vulgaris. Code: WFS450. Silene vulgaris. Perennial. A white flowered version of Red Champion. Often grows in disturbed ground. Flowers May to September. 1,500 seeds per gram.","Silene vulgaris",75,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2833,"Wild Flower Bluebell",Flowers,13351,2f0b2294-5aa8-4b09-a1dd-584c82ddec24,"Product Group: Flowers. Botanical Name: Hyacinthoides non-scripta. Code: WFS235. Hyacinthoides non-scripta. Perennial. Deep Blue flowers on the native Bluebell will be produced in 4 to 5 years from seed. An economical choice for large areas. May need pre-chilling to break dormancy. Flowers April-May. 120 seeds per gram.","Hyacinthoides non-scripta",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2852,"Wild Flower Common Sorrell",Flowers,13370,c59fa464-1ff5-48e0-9b53-8444d4901407,"Product Group: Flowers. Botanical Name: Rumex acetosa. Code: WFS420. Rumex acetosa. Perennial. Tall flower spikes on slightly branched stems. Suits woods and grassland. Flowers May to August. 2,000 seeds per gram.","Rumex acetosa",45,,,,,12.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2831,"Wild Flower Corn Chamomile",Flowers,13349,5461778b-5a3b-4863-b20a-92cd2cbb37c5,"Product Group: Flowers. Botanical Name: Cota austiraca. Code: WFS220. Annual. Cornfield annual. Daisy like flowers with feathery leaves. Flowers from June to September. 4,000 seeds per gram.","Cota austiraca",65,,,,,24.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2830,"Wild Flower Corn Cockle",Flowers,13348,ce7b28a4-5cac-4655-b253-49f2b5c7211e,"Product Group: Flowers. Botanical Name: Agrostemma githago. Code: WFS210. Agrostemma githago. Annual. Cornfield annual. Tall stems topped by bold pink flowers from May to August. 60 seeds per gram.","Agrostemma githago",90,,,,,24.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
2836,"Wild Flower Corn Marigold",Flowers,13354,fb8190ac-3e49-4099-986d-4193c897405c,"Product Group: Flowers. Botanical Name: Chrysanthemum segetum. Code: WFS250. Chrysanthemum segetum. Annual. Cornfield annual. Tall stems bearing large daisy-like yellow flowers from June to October. 600 seeds per gram.","Chrysanthemum segetum",60,,,,,24.00,,,,,,,,"2025-08-30 18:12:40","2025-11-13 02:07:42"
